# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
830000 0 0 2.4 7.08
831000 0 0 1.68 7.44
832000 0 0 2.2 7.12
833000 0 0 1.76 7.16
834000 0 0 2.56 6.88
835000 0 0 2.4 7.24
836000 0 0 2.28 7.24
837000 0 0 2.56 7.32
838000 0 0 1.92 7.24
839000 0 0 2.16 6.84
840000 0 0 2.12 7.32
841000 0 0 2.2 7.24
842000 0 0 2.08 7.16
843000 0 0 2.48 7.16
844000 0 0 2 7.4
845000 0 0 2 7.44
846000 0 0 2.12 7.48
847000 0 0 2.16 7.24
848000 0 0 2.6 7.24
849000 0 0.04 2.68 7.28
850000 0 0 2.4 7.08
851000 0 0 2.28 7.36
852000 0 0 2.68 6.96
853000 0 0 2.08 7.44
854000 0 0 2.08 7.2
855000 0 0 2.04 7.04
856000 0 0 1.92 7.08
857000 0 0 3.04 7.52
858000 0 0 2.72 7.4
859000 0 0 2.64 6.92
860000 0 0 2.16 7.4
861000 0 0 2.24 7.6
862000 0 0 2.32 7.32
863000 0 0 2.28 6.92
864000 0 0 2.08 6.84
865000 0 0 2.28 7.6
866000 0 0 2 7.44
867000 0 0 2.2 7.44
868000 0 0 2.12 7.08
869000 0 0 2.2 7.04
870000 0 0 2.08 7.16
871000 0 0 1.64 6.84
872000 0 0 1.92 6.8
873000 0 0 2.36 7.44
874000 0 0 2.44 6.88
875000 0 0.04 2.16 7.4
876000 0 0 1.92 7.28
877000 0 0 2.52 7.44
878000 0 0 2.44 7.44
879000 0 0 2.36 7.16
880000 0 0 2.32 7.48
881000 0 0 2.6 7.36
882000 0 0 2.08 7.04
883000 0 0 2.08 7.28
884000 0 0 2.48 7.4
885000 0 0 2.4 7.04
886000 0 0 2.28 7.6
887000 0 0 2.16 7.52
888000 0 0 2.52 7.28
889000 0 0 2.32 7.4
890000 0 0 2.12 7.6
891000 0 0 1.92 6.72
892000 0 0 2 6.88
893000 0 0 2.64 7.12
894000 0 0.04 2.24 7.04
895000 0 0 2 7.44
896000 0 0 2.16 7.12
897000 0 0 2.56 6.96
898000 0 0 2.36 7
899000 0 0 2.12 7.24
900000 0 0 1.8 6.88
901000 0 0 2.24 7.28
902000 0 0 2.16 7.04
903000 0 0 2.68 7.08
904000 0 0 2.48 7.2
905000 0 0 2.08 7.12
906000 0 0 1.84 7.24
907000 0 0 1.8 7.08
908000 0 0 2.76 7.52
909000 0 0 2.56 7.28
910000 0 0 2.28 7.52
911000 0 0 2.08 7.28
912000 0 0 2.12 7
913000 0 0.04 2.56 7.08
914000 0 0 2.2 6.96
